type,time
b,17.88581516
c,11.62965502
a,2.987301734
b,7.439274813
a,3.845130256
b,0.898758817
c,3.741581501
a,7.640692982
a,0.613188795
a,7.369277793
c,2.38148371
a,2.146545092
a,3.28147813
a,13.09468801
c,15.17121899
a,14.06303719
b,5.618219874
a,16.83923423
c,23.42359206
a,1.520544946
a,4.384635426
c,12.89582319
a,18.74347883
c,9.743711762
a,6.807992179
b,0.497539568
a,1.770965164
a,2.083783252
b,3.45912854
b,5.484918404
c,4.660981843
a,3.179890704
b,8.190685041
c,7.839268588
a,7.322595585
a,0.032934794
b,2.001606844
a,0.615524252
b,13.85815686
c,37.03356256
a,9.166844738
c,24.15026141
b,11.94963111
b,1.781909309
c,1.042370254
a,0.735227958
b,39.26488437
b,16.94710876
a,2.305551849
b,2.215652478
b,21.8160546
b,6.797981565
a,9.338433034
a,8.969624996
b,4.100877706
b,9.217540308
a,3.048106425
a,3.099861611
b,9.75986319
a,7.103663785
c,27.96503035
b,3.340602867
c,11.6576378
b,3.899577606
a,0.087280741
b,8.673719078
c,0.536668194
b,20.37409739
a,3.376571217
a,0.539610756
a,4.409516752
a,1.114104253
b,16.40639517
b,27.26767063
b,5.454753418
b,0.692441264
a,1.92724851
a,2.193594058
a,13.32523064
a,1.946380381
b,11.61760653
b,9.389142424
c,0.667359708
b,1.370916352
b,25.37026664
b,5.549529536
a,6.086869561
a,14.91267209
a,0.618405156
a,3.330434219
c,0.800755178
b,3.138648813
a,10.45069818
b,0.378634092
a,1.801085791
b,2.637009622
a,6.359487949
b,6.261629819
b,0.459235888
a,0.050656591
a,4.782234408
c,13.51858298
a,15.23835251
c,3.000690783
a,5.824466422
c,0.999184451
a,8.173542711
a,9.252818282
a,6.454721386
b,10.21011679
b,4.507477876
b,3.540437009
c,0.874509965
a,4.236114798
a,12.7467191
b,6.047756917
b,19.75489811
a,7.126081446
c,5.066436239
a,1.213673928
a,6.934771258
a,2.12051422
a,0.884654038
c,42.25788389
a,1.839696139
a,0.437179678
b,2.194453933
a,1.043020864
a,1.658689626
c,1.402391186
a,1.767682997
a,4.516108106
b,3.19683759
a,15.50491396
a,3.455404232
a,4.769575423
c,26.30105881
b,23.72293812
a,1.296147206
b,10.22979543
a,5.002250992
b,30.36857216
a,9.434062372
a,2.445844267
a,4.76593588
c,1.070360057
a,5.180677664
a,1.792254243
a,0.59351409
a,6.102564088
a,4.874582952
c,18.89425067
b,9.855048276
b,17.87143804
a,4.037361443
a,0.514512053
c,7.039556121
b,5.125295736
a,3.472427386
c,0.949457355
a,8.298933236
a,0.268608201
a,7.232800414
b,1.610182843
a,0.134963945
c,11.3103
b,7.112242371
c,8.129341332
a,10.61133229
b,13.47758378
b,0.1406556
c,10.2530216
a,4.733711128
a,3.29455026
a,1.862521572
a,3.864315634
a,0.010462997
b,5.836029047
b,14.57142356
b,0.103149176
c,6.857648497
a,4.514018926
a,0.901734533
a,9.5359613
c,6.059003677
a,3.375352805
a,19.02956496
c,24.69626471
a,3.264521309
b,2.805560168
a,1.525351971
b,2.569930032
a,9.293916598
b,2.968195158
b,4.205616806
b,1.293096717
b,5.533342775
a,8.452266976
b,12.54310831
a,2.783478184
a,0.489884838
a,27.89910065
a,2.291706535
b,22.90951025
b,0.01505731
b,1.472128358
a,4.847501735
c,2.380656553
a,1.178021876
a,10.0817759
a,13.77144118
a,2.375239581
a,20.34324425
a,3.948601265
b,3.715661734
a,12.81300594
a,5.12319555
a,4.652197375
b,1.558480821
a,1.597533838
a,1.398829477
a,35.92725267
a,8.072454007
a,1.511598142
c,3.074357631
a,2.610131549
c,1.310979882
a,14.88075208
a,5.773521298
a,8.048728973
b,16.91337474
b,1.437114343
a,0.166980261
a,1.718343168
b,17.84645068
b,4.040549096
b,2.710700187
c,0.471712
a,7.35177203
a,9.053675355
b,5.192311648
b,9.147397652
b,3.557983439
a,5.512781935
b,4.581848394
a,9.803464589
b,2.051986404
b,12.81110918
a,2.145786304
c,2.469828981
b,5.010757051
a,6.940888037
b,6.114432737
b,0.867031649
a,12.09373542
b,14.73806596
a,3.442396512
a,14.17535803
a,0.35826213
a,1.890147133
c,15.2560336
a,0.551716196
a,7.2772375
b,1.779619575
c,0.966685092
c,0.297756332
a,4.614071138
a,4.697775396
b,6.785112012
a,1.35627684
c,4.062018809
a,17.43520002
a,2.980042659
a,0.045931161
a,6.852154126
c,2.522130548
c,8.97532165
b,8.492879577
b,6.600443564
b,2.313261081
a,3.883315362
a,7.334501805
a,0.003844872
a,15.37783302
a,5.796647011
a,0.958974061
a,3.485223227
a,0.001749704
b,3.601274438
b,10.85355248
a,13.85455548
b,4.788511448
a,0.522675082
a,12.84776977
b,1.536046773
b,4.118951291
b,16.4790896
b,26.74773711
a,1.800239013
b,0.538612746
a,0.185214059
a,0.350034469
a,0.646630431
a,0.129324172
a,2.853284332
a,7.779665482
b,44.95852189
b,3.13592178
a,2.966359095
a,0.459322661
b,3.462120842
c,11.02087878
c,2.561451965
a,11.50873269
c,34.34186257
a,0.989508215
b,2.628096554
a,0.397923309
a,3.782059373
a,1.243095095
c,1.53804129
a,14.28796187
c,0.359451091
a,0.987092658
a,0.697406193
c,6.517115468
c,2.177393897
b,3.571835048
a,0.441439427
b,1.0581671
b,3.841589391
a,0.993351941
b,1.440254187
a,0.950079036
a,5.821712948
c,7.931857444
a,3.395096208
b,0.213500238
a,0.765777077
c,1.217392286
a,6.638282283
b,5.673356101
c,8.323245477
b,10.83797316
c,0.725518796
b,7.503226511
a,2.233438089
a,11.01669506
a,23.95942608
a,3.385440658
c,1.921220906
a,1.952666058
a,0.311292789
b,8.557181038
b,1.199847447
c,11.03276999
c,16.81438439
a,1.968994455
a,1.439900396
a,1.506541225
a,0.257435898
b,3.358510222
a,2.778078986
b,4.901465749
b,9.809277035
b,7.115224823
c,9.970379266
b,50.7525519
b,10.77785111
b,6.628041446
a,12.44646615
a,0.330518534
b,11.63399512
b,0.410815295
a,9.698280971
b,10.01618224
a,4.498635155
a,9.144082097
a,5.536288479
b,17.84878696
a,8.858898906
a,2.361836985
a,6.942787217
a,3.968154994
c,7.442326452
c,46.91202778
c,1.367429816
a,3.193492179
a,1.910168997
b,8.477978289
a,8.033018913
a,0.356038101
c,14.37759102
a,2.429024782
b,12.42855023
b,12.66515839
a,3.502978889
a,0.691121135
b,13.90911572
a,0.045777084
c,15.92491939
a,0.090246759
a,10.97939202
a,5.258491938
a,7.696211049
a,0.652914357
b,14.39811642
c,5.169522492
b,0.063045935
b,8.124249749
b,12.77971681
c,15.93564937
a,4.535576403
b,13.25428978
c,14.60890507
a,3.727197702
c,1.773350514
a,1.458470591
a,0.229280228
c,4.56620553
a,16.5663407
a,5.926153487
a,2.033391234
b,13.37601736
c,14.10986271
b,1.793571286
b,1.179990648
a,14.73723147
a,10.9080848
b,9.064682245
b,0.133942234
b,4.928959858
b,21.75493519
a,5.933013977
b,1.856734999
a,9.278918365
b,11.47716701
a,2.158085175
b,4.429224576
b,22.07276602
b,11.69298033
b,21.71461178
c,6.702144826
a,19.88735705
c,14.63909671
a,8.850323959
a,13.18043943
b,10.48855241
b,4.150175948
c,2.554146885
a,0.150857241
b,1.842031098
b,2.66294075
a,1.236388059
a,1.443426248
c,8.398443982
a,1.926245103
c,23.04898591
b,6.199147587
a,2.167651288
c,23.15483353
c,30.51332928
a,0.4572473
a,12.39496133
c,5.418678592
c,0.750112063
b,7.620769101
b,5.93170748
a,2.096160719
a,3.458676897
a,7.289028986
a,4.117796607
a,2.238423175
a,2.749253002
c,4.930331577
a,9.917480461
b,0.955851779
a,0.386491029
b,3.66442556
b,36.51836577
a,10.29644594
a,0.043418667
a,0.46657679
c,1.419780497
a,11.35462494
c,22.55178189
a,16.64559938
a,7.726365104
a,5.493066124
c,3.484596584
c,4.404791207
b,8.699206433
a,3.010863331
b,5.993093224
a,11.54083912
c,0.489363575
b,16.7162503
c,5.318127228
c,7.381690608
c,4.731036529
a,6.170913479
a,9.947627047
a,3.208430465
b,2.839712199
b,8.778009995
a,1.159172831
b,19.12416337
b,2.079105753
b,5.713164642
a,2.243340279
a,0.341996631
a,3.142407876
b,6.258689272
a,3.178170829
a,7.791430428
b,4.117668997
a,5.715792039
b,5.259362958
a,3.934205306
b,4.163666394
b,0.860635255
a,17.95547582
c,15.44046191
b,3.07826804
b,19.27262391
b,2.970160959
a,0.893535463
a,0.272839782
a,9.516259936
c,66.80970652
b,4.374711856
b,0.068574664
a,0.838946181
b,1.389939236
a,3.008277952
b,31.65202872
b,25.64070487
a,16.4008382
b,1.307752237
c,1.13915626
b,14.80262925
a,1.702405447
b,6.315506853
a,8.132230563
a,3.463403624
a,2.105956371
a,7.629400417
a,1.275393453
a,12.17751704
a,0.227588929
b,10.8747456
a,2.36364122
c,8.649443825
b,4.98545099
c,13.50172474
a,1.239657325
b,6.348255549
b,15.86533453
b,0.464122791
b,7.984688384
a,0.240406457
a,10.53711693
c,30.73034599
a,0.037689854
a,5.497012264
b,7.891940243
b,27.75257747
a,2.323151658
c,17.7129124
c,14.2644008
a,5.389097091
a,12.83681507
a,0.940907924
c,2.354829679
b,10.54676051
a,1.770111474
b,0.281750997
a,9.182030661
a,5.078067721
c,2.489742388
a,0.152734667
c,2.309373431
c,1.650841418
b,4.77592916
a,10.3819819
b,35.05243361
b,2.3570439
a,1.500746936
a,2.832619101
b,2.645748917
b,36.52668007
b,3.494984105
a,0.096823885
a,8.840431301
b,2.658954806
b,1.735913819
c,8.800958107
b,6.326437059
b,24.12192498
a,1.366889668
a,9.457898329
b,18.87721757
b,1.489717903
a,5.408708742
b,5.646152697
a,4.917760892
b,4.252747219
a,3.937158198
b,7.987922467
a,13.11204859
a,6.460986058
b,10.72350848
a,0.667164002
a,2.201433657
c,3.955929009
a,2.239147543
c,2.858933674
a,15.6563488
a,6.377119766
a,8.12404056
b,0.852517296
a,4.874075935
c,0.260697992
a,0.960270767
b,22.9920212
a,5.679318709
a,2.719986041
b,6.986667134
a,5.437877327
c,50.26284383
c,3.515290874
c,5.322950818
b,21.35182659
a,2.241171391
a,9.331971956
c,8.57767892
b,1.360603388
a,7.546103652
a,3.422395901
a,0.010962524
c,1.227913592
c,3.068588823
b,11.72164485
c,8.759741206
b,11.37393407
a,15.3065791
a,8.213696404
c,11.12746758
a,4.056286984
b,4.072624784
b,0.06642892
b,2.697628569
a,1.630336698
a,3.541878549
b,11.68249476
b,2.707812823
a,2.929118676
c,7.296109427
c,8.794619939
a,0.205627666
c,7.781330542
b,0.637135491
a,11.69646832
c,25.31412324
a,0.913704955
c,1.59605282
b,9.054596059
b,1.169472672
b,3.289570812
a,27.93720119
b,12.1448206
a,3.539324387
a,3.563473667
a,0.215496987
b,5.022764973
c,5.879094354
c,9.127779156
a,16.51510805
a,0.847218132
b,2.361667357
b,0.968713142
c,0.383327892
a,3.236043481
b,2.553800128
c,25.23208601
a,1.317462015
c,14.48230635
a,3.847490236
b,24.33579707
c,0.990354028
a,2.942438484
a,2.709278683
a,0.739023483
c,5.136241596
a,1.772563937
a,4.194686765
a,4.714786058
a,0.904716596
b,0.962235916
c,0.745010357
b,1.993699895
a,3.947975379
c,2.250990956
a,5.619575356
b,6.503944608
b,4.839583952
a,2.235597232
a,24.37291721
b,4.112552226
c,0.726404045
a,1.464229103
b,2.716460615
a,5.630197902
a,14.64822515
a,4.103116667
a,4.988294127
a,0.233343211
a,2.721047011
b,0.859848332
a,0.462276068
a,5.516137564
a,11.35135441
c,6.223313147
a,4.611870693
a,0.883488157
a,2.578264661
a,1.695800181
a,2.317596357
b,5.943698358
a,4.005289948
b,3.717845753
a,8.549512932
a,2.771536413
c,5.596542112
a,4.324299262
a,0.799913241
a,8.205810841
c,5.418917858
a,2.791015184
a,16.93277735
a,7.485366916
a,3.109526751
a,6.139059076
b,15.34378694
c,15.96552458
a,5.511310231
a,10.33000126
a,1.532803921
a,0.160246824
b,2.793418556
c,22.82402417
a,0.958236887
c,11.45952914
a,3.981990605
b,4.204879574
b,8.280028641
b,11.32902832
c,7.352450169
c,10.84351899
a,0.825401751
c,11.77315375
b,3.487776697
a,15.43312101
a,4.104829854
b,7.361238464
a,9.2372414
b,10.38570534
a,2.64046391
a,2.727739715
b,5.882420614
a,1.636116537
b,4.584960252
b,9.20004183
a,4.568340764
c,0.168599092
a,1.243043568
a,10.99019022
a,5.901507614
a,3.337152584
b,5.717710703
b,15.96398427
a,3.794244914
c,5.682341219
b,7.920195803
a,5.479774512
a,1.601173303
a,2.604253264
b,1.816913769
a,1.135648988
a,0.997568932
a,3.313767717
a,6.822484806
a,1.175949814
a,15.38444026
a,13.22801198
c,2.87852342
a,0.73220314
b,4.015386283
b,2.245904207
a,6.15678275
b,3.648579214
b,5.860481945
a,4.007783127
a,0.491580306
b,12.80443698
a,6.449023615
a,4.895938732
b,11.60129212
a,1.924071796
b,2.985438306
a,22.16687599
b,7.992353029
b,5.535709918
b,10.28345548
a,0.622134432
c,7.397437049
a,6.508520925
b,0.086014376
c,2.092666612
a,3.630066719
a,0.702197044
a,12.79131873
b,20.60760598
a,3.671892033
c,5.411220505
a,12.12492625
a,9.910178612
a,7.461307426
c,22.04827791
a,3.663364821
b,12.67933898
a,0.349770046
b,6.427364669
b,1.154695049
c,4.581127143
a,2.533519547
a,1.309459261
b,15.95374605
c,14.79047147
b,2.713849958
a,2.20413618
b,12.31337184
b,1.886619981
a,6.838271655
b,5.347944964
a,0.838570029
b,1.858001936
a,3.020287773
a,1.724304389
b,2.168999737
a,3.645019266
a,5.02429054
a,4.423997528
b,3.964312576
b,9.367519073
a,2.714920454
c,1.249998413
a,6.886952603
a,0.503623264
b,12.82060184
c,13.15600587
b,9.673861399
b,5.346798044
c,11.08417586
b,0.047359063
c,49.09982906
b,26.95282662
a,10.03842915
a,2.281851373
b,24.09976899
a,20.54277236
b,2.657095734
a,1.562282776
c,29.33186255
a,5.551766753
b,0.914148487
a,9.480896974
b,16.29473713
b,8.756100423
b,3.319274552
b,31.28663888
b,4.11743426
b,10.09717787
a,13.13507306
a,0.19576975
b,9.519853606
a,1.93534907
c,5.782839821
b,13.94457895
b,6.452512674
a,2.72104922
c,15.98105398
c,3.059554812
a,10.30790039
a,3.664162939
b,2.939012552
b,10.32445866
b,2.440454205
b,2.112808603
b,10.51516148
a,0.918872072
c,1.706547105
a,7.131644074
b,6.995335124
a,3.617967484
b,0.138341743
b,2.686096366
b,1.570623502
b,1.579753976
b,5.175082061
a,0.033164007
a,0.658821252
c,10.10349101
a,8.11958116
b,1.056603432
a,7.494964036
a,6.845933371
b,1.855328701
b,7.729134306
c,12.94293705
b,2.998433966
a,0.988143976
c,6.267416044
a,0.512690081
b,2.09928959
a,8.02794503
a,1.707138389
a,5.306185693
b,0.06715575
c,13.70333316
a,2.291194
c,1.805385356
a,0.559943316
b,1.942554496
a,2.78827504
b,20.39126234
a,1.867853901
a,0.80794177
c,4.654353964
c,0.255760942
c,1.482624248
a,5.25572077
b,7.606952047
b,11.88745345
a,28.29303674
a,0.979719874
a,0.608343971
c,9.075818453
a,1.895671393
a,4.498981456
a,4.995409641
b,13.42137961
c,1.181055702
c,2.164273034
c,11.81951789
b,0.526440725
a,0.40161563
c,5.839285543
b,5.988304309
a,0.262388599
a,0.518191445
a,0.17312144
a,6.283656778
b,10.18681113
a,4.75530209
a,3.32334118
c,2.809977377
b,9.528149173
a,0.069664489
c,3.242170487
b,5.974507937
c,3.151852051
b,27.17930007
a,1.176651653
a,9.345017513
b,11.03509164
b,0.405739465
a,1.839524116
b,9.905493602
b,1.487013977
a,0.512059564
a,0.729813041
a,0.563114833
b,2.268256135
b,0.749011088
b,1.782974436
a,2.877744685
b,2.128618361
a,1.013866933
a,10.07511611
b,11.92838135
a,3.737876187
b,16.79138102
b,18.6515619
a,7.473399884
a,2.595323899
a,2.03276847
a,0.422202691
a,14.45018438
c,1.272897748
a,3.094061052
a,0.169419927
a,2.143595365
b,6.50598476
b,14.34283307
a,5.274046794
b,5.022637073
c,7.260464911
c,1.97131386
a,0.593431243
a,0.036189216
b,21.9609562
a,5.057305547
a,3.300700986
a,8.713402263
a,1.202869818
b,18.03743924
a,10.35926124
a,11.49157179
a,6.090497118
c,3.224079153
c,3.018604221
b,5.227239035
a,6.484080585
c,1.200281065
b,1.214328106
a,0.545712258
a,3.579613547
a,0.717629746
b,2.297251526
a,1.51282498
c,2.19952378
a,2.038964531
a,2.006962916
a,5.150245563
a,13.67078694
a,1.292667284
b,1.498719946
b,1.192966059
a,3.339921937
a,0.595369607
a,1.234777747
a,10.41783941
b,1.372523963
b,4.522272024
a,3.621752313
a,4.172671241
a,1.697972252
a,1.732591353
c,2.641344611
b,7.48773602
a,5.341974241
a,4.270372721
b,13.22040454
b,0.47828581
a,6.4906561
a,0.014023474
b,14.56693947
a,10.36422399
b,4.447324008
a,6.067555109
a,3.429302059
a,17.01059334
a,8.507809052
b,2.879398695
c,2.493161908
b,0.891291469
c,19.01154881
b,0.043692369
a,10.5844948
a,0.707896706
c,3.250763007
c,6.014070242
b,22.98471548
c,18.76678036
a,1.12550768
c,2.873128708
a,3.631972596
b,4.709134422
a,7.870382627
a,1.174224883
c,5.972142708
a,2.472100747
a,6.014155438
a,1.638165058
a,3.738830723
b,0.191335119
a,20.13820919
a,7.864654362
b,9.056047246
b,10.12082487
b,11.08148565
a,11.14351309
c,1.816654946
b,0.345577319
b,4.438642383
a,6.94934797
b,3.976112307
a,1.547004723
a,20.73589261
b,6.703762792
a,11.00410563
c,27.45177792
b,9.007554069
b,1.237184036
b,3.825883895
b,2.9874225
a,6.381323058
a,0.280915808
a,2.467243771
a,1.901292937
a,4.386096697
c,16.31610332
a,9.118211213
a,9.555159834
a,2.153796353
c,1.427816041
a,9.518858734
b,11.82888101
b,16.84652813
b,0.764845545
c,6.988803446
b,8.471127972
a,7.413575761
a,10.95085196
c,10.3867838
a,1.275397027
b,9.083204843
a,0.129362235
c,8.467238843
a,2.14498064
b,3.917205662
a,5.859916359
b,10.49116092
a,10.33040998
a,4.410988041
a,0.685145195
a,0.494279896
c,0.064364122
a,2.802070508
a,6.653515566
a,5.912116161
b,3.727321107
b,66.8016203
b,0.32208166
b,26.73830199
a,11.58579309
c,10.62694039
b,9.178942762
b,15.72742261
b,2.603328411
a,0.463497939
b,0.099109264
a,6.682545114
b,4.628826894
a,5.422099591
b,9.433085538
c,1.063003427
a,0.697398284
a,0.344235784
a,0.008521078
b,9.367620921
a,4.637185521
a,0.056240584
a,6.863598036
a,0.474006179
c,19.24196346
b,8.780198566
b,3.73824729
b,1.966313563
a,1.184973093
a,24.15139804
a,3.065448648
c,4.824661263
a,15.81917774
a,3.721531887
b,7.86362347
a,12.07898824
a,2.038218407
c,2.059783659
a,0.106750295
c,3.311082856
a,9.973441585
b,0.719330955
a,3.135832327
a,0.042988679
a,3.362665661
c,4.855322116
b,5.74350231
b,4.967903648
a,0.856251388
a,7.039962457
a,0.365593147
a,4.389339844
a,3.334006083
b,0.140110392
b,12.35467967
a,1.517803257
a,5.842309813
a,1.008820002
b,27.01229783
b,59.63917145
c,6.812122599
a,0.112521698
c,14.12853624
b,0.458104686
b,4.885047346
b,20.76123072
b,2.312553022
a,5.838516685
a,13.55592056
c,14.11896892
a,12.26250889
b,1.466091011
c,9.200019165
b,12.59724046
c,28.9437583
b,2.391884666
b,11.13814518
a,6.688862629
b,6.346768029
a,7.132444363
a,1.895607668
a,1.551500582
b,4.028259819
b,11.93046692
b,2.357613422
a,17.06941325
a,11.04087121
a,4.630316272
c,26.26422973
a,3.585705971
a,8.103155971
a,0.239618504
a,14.9158705
b,1.93068427
a,5.069566942
b,2.538386721
c,4.070770564
a,3.106929502
a,5.683418526
b,3.935503274
b,6.481237347
b,1.902920049
a,1.341118788
b,1.825674925
a,4.440925601
a,5.439563118
b,5.115711983
b,3.270260714
a,1.128665376
a,2.948172537
a,0.285682578
a,3.311645184
c,2.158899545
c,0.893700686
c,8.156859353
b,11.15883084
c,10.78229305
a,13.86520748
b,10.74506546
a,5.111734883
a,3.783183205
b,4.934417438
b,5.228219479
a,0.866142865
b,11.231996
a,5.100334887
a,3.33274646
b,5.721499711
a,0.587870318
c,2.287093105
c,1.235352461
